F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-ArrayUtils.isSameLength(nullArray nullArray),F3-new ToStringBuilder(base).append(array).toString(),F3-Integer,F3-ArrayUtils.toObject(b),F3-Throwable,F3-ArrayUtils.toPrimitive(b),F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-double[],F3-null,F3-byte[],F3-boolean,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-String,F3-boolean[],F3-int,F3-char[],F3-ArrayUtils.nullToEmpty(original),F3-long[],F15-NA,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-britter@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-brentworden@apache.org,F71-kinow@apache.org,F71-mcucchiara@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-djones@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,category
2562,1663,196,122,0.817841726618705,0.059605026929982,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,692,295,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,open
2562,1663,196,122,0.8503597122302158,0.059605026929982,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,692,295,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,open
2562,1663,196,122,0.8333812949640288,0.059605026929982,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-0.3333333333333333,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,692,295,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,open
2562,1663,196,122,0.9364028776978416,0.059605026929982,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,692,295,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,open
2562,1663,196,122,0.9188489208633094,0.059605026929982,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,692,295,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,open
2562,1663,196,122,0.8837410071942446,0.059605026929982,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,692,295,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,open
2562,1663,196,122,0.901294964028777,0.059605026929982,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,692,295,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,open
2562,1663,196,122,0.8670503597122302,0.059605026929982,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,692,295,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,open
2562,1663,196,122,0.8080575539568345,0.059605026929982,0.25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.8385611510791366,0.059605026929982,0.25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.8440287769784173,0.059605026929982,0.4285714285714285,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.8215827338129497,0.059605026929982,0.25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-0.5,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.8270503597122302,0.059605026929982,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-0.3333333333333333,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.9248920863309352,0.059605026929982,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.9306474820143884,0.059605026929982,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.9073381294964028,0.059605026929982,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.913093525179856,0.059605026929982,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.8722302158273382,0.059605026929982,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.8820143884892087,0.059605026929982,0.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.8771223021582734,0.059605026929982,0.4285714285714285,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.8897841726618705,0.059605026929982,0.25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.8955395683453238,0.059605026929982,0.4285714285714285,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.8555395683453237,0.059605026929982,0.25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.8610071942446044,0.059605026929982,0.4285714285714285,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.0157068062827225,0.2658143502507453,-0.9685863874345548,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.8103597122302159,0.059605026929982,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.841726618705036,0.059605026929982,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.824748201438849,0.059605026929982,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-0.5,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.9283453237410072,0.059605026929982,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.9428571428571428,950,295,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,open
2562,1663,196,122,0.9107913669064748,0.059605026929982,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.9428571428571428,950,295,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,open
2562,1663,196,122,0.874820143884892,0.059605026929982,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.9428571428571428,953,295,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,open
2562,1663,196,122,0.8932374100719425,0.059605026929982,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.9428571428571428,952,295,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,open
2562,1663,196,122,0.858705035971223,0.059605026929982,0.5833333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.9428571428571428,951,295,2819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,open
2562,1663,196,122,0.07568345323741,0.059605026929982,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,EQ_UNUSUAL,2,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,open
2562,1663,196,122,0.0713669064748201,0.059605026929982,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,337,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1794871794871795,0.1441745102569434,-0.6410256410256411,0.1441745102569434,-0.9428571428571428,1786,295,2819,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,close
1329,524,40,122,0.5091911764705882,1.886426592797784,0.0277777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,337,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,1,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,295,1058,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
1329,524,40,122,0.6709558823529411,1.886426592797784,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1079,295,1058,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,open
1329,524,40,122,0.6691176470588235,1.886426592797784,0.1176470588235294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1079,295,1058,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,open
1329,524,40,122,0.0597426470588235,1.886426592797784,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,295,1058,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
1329,524,40,122,0.3051470588235294,1.886426592797784,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,295,1058,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
1329,524,40,122,0.2205882352941176,1.886426592797784,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,295,1058,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
1329,524,40,122,0.3386948529411764,1.886426592797784,0.3260869565217391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,295,1058,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
1329,524,40,122,0.5477941176470589,1.886426592797784,0.2673611111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,295,1058,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
1329,524,40,122,0.6144301470588235,1.886426592797784,0.3260869565217391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,NP_BOOLEAN_RETURN_NULL,2,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,295,1058,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
1329,524,40,122,0.6525735294117647,1.886426592797784,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,2,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1552,295,1058,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
2532,1655,71,122,0.5400990099009901,0.0522478736330498,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,PERFORMANCE,BX_UNBOXING_IMMEDIATELY_REBOXED,2,-1.0,0.0,0.1441745102569434,-0.6666666666666666,0.1441745102569434,-1.0,1786,295,1581,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
2532,1655,71,122,0.5969059405940594,0.0522478736330498,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,PERFORMANCE,BX_UNBOXING_IMMEDIATELY_REBOXED,2,-1.0,0.0,0.1441745102569434,-0.6666666666666666,0.1441745102569434,-1.0,1786,295,1581,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
2532,1655,71,122,0.3636963696369636,0.0522478736330498,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,PERFORMANCE,DM_STRING_CTOR,2,-1.0,0.0,0.1441745102569434,-1.0,0.1441745102569434,-1.0,817,295,1581,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,open
2532,1655,71,122,0.0396039603960396,0.0522478736330498,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,295,1581,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
2532,1655,71,122,0.0524752475247524,0.0522478736330498,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,3,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,295,1581,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
2532,1655,71,122,0.0514851485148514,0.0522478736330498,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,RC_REF_COMPARISON_BAD_PRACTICE_BOOLEAN,3,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,295,1581,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
1468,656,8,122,0.4017857142857143,0.4925373134328358,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,295,87,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
1468,656,8,122,0.4017857142857143,0.4925373134328358,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-1.0,1786,295,87,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,open
1328,524,16,122,0.7910447761194029,0.1065830721003134,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.1666666666666666,0.2658143502507453,-0.6666666666666666,0.2658143502507453,-1.0,1786,295,790,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,open
1328,524,16,122,1.8296019900497515,0.1065830721003134,0.4787037037037037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,295,790,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,open
1466,649,2,122,0.4939759036144578,0.8292682926829268,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1360,295,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,open
1328,524,11,122,0.1535433070866141,0.1451612903225806,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.0,0.1629842019452409,-1.0,0.1629842019452409,-1.0,1786,295,383,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,open
2562,1663,7,122,0.7376543209876543,0.2434782608695652,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-1.0,1786,295,123,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,open
2562,1663,7,122,0.6635802469135802,0.2434782608695652,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-1.0,1786,295,123,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,open
2562,1663,7,122,0.7006172839506173,0.2434782608695652,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,STYLE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,-1.0,0.0,0.2658143502507453,-1.0,0.2658143502507453,-1.0,1786,295,123,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,open
2562,1663,23,122,0.1047486033519553,0.0707070707070707,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.1875,0.1441745102569434,-0.625,0.1441745102569434,-1.0,1786,295,703,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,23,122,0.2192737430167597,0.0707070707070707,0.3214285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.1875,0.1441745102569434,-0.625,0.1441745102569434,-1.0,1786,295,703,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,23,122,0.1508379888268156,0.0707070707070707,0.1052631578947368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.1875,0.1441745102569434,-0.625,0.1441745102569434,-1.0,1786,295,703,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,23,122,0.4064245810055866,0.0707070707070707,0.0892857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,337,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.1875,0.1441745102569434,-0.625,0.1441745102569434,-1.0,1786,295,703,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
2562,1663,23,122,0.441340782122905,0.0707070707070707,0.1666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,337,PERFORMANCE,DM_NUMBER_CTOR,2,-1.0,0.1875,0.1441745102569434,-0.625,0.1441745102569434,-1.0,1786,295,703,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,open
