F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Type[],F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-Throwable,F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-null,F3-boolean,F3-Object,F3-Character,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-SystemUtils.isOSMatch(osName osVersion  Windows 9   4.1 ),F3-String,F3-int,F3-char[],F3-sb.toString(),F3-Date,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,category
2562,1117,148,120,1.2990674474083714,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,PERFORMANCE,DM_NUMBER_CTOR,3,-0.1111111111111111,0.3333333333333333,0.2558385927730618,-0.3333333333333333,0.2558385927730618,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.1245933636955107,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,close
2562,1117,148,120,0.1223162003903708,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,close
2562,1117,148,120,0.1200390370852309,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,close
2562,1117,148,120,0.1554977228366948,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,-1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,open
2562,1117,148,120,0.1532205595315549,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,close
2562,1117,148,120,0.1509433962264151,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,-1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,open
2562,1117,148,120,0.149316851008458,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,-1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,open
2562,1117,148,120,0.1470396877033181,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,-1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,open
2562,1117,148,120,0.1447625243981782,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,-1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,open
2562,1117,148,120,0.1616785946649316,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,-1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,134,1801,2440,0,0,0,0,0,0,0,0,0,0,0,1,0,1,open
2562,1117,148,120,0.1571242680546519,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,-1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,134,1801,2440,0,0,0,0,0,0,0,0,0,0,0,1,0,1,open
2562,1117,148,120,0.1678594664931685,0.0721649484536082,0.8888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,close
2562,1117,148,120,0.1655823031880286,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,close
2562,1117,148,120,0.1633051398828887,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,close
2562,1117,148,120,0.1369551073519843,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.1346779440468445,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,close
2562,1117,148,120,0.1324007807417046,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.1307742355237475,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,close
2562,1117,148,120,0.1284970722186076,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,close
2562,1117,148,120,0.1262199089134678,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,close
2562,1117,148,120,0.1431359791802212,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,close
2562,1117,148,120,0.1408588158750813,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.1385816525699414,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.64,0.196376553412917,0.28,0.196376553412917,-0.3857142857142857,1120,1801,2440,1,0,0,0,0,0,1,1,0,0,1,1,0,1,close
2562,1117,148,120,0.0156148340923877,0.0721649484536082,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,1.0,0.1666666666666666,0.5625890587417208,-0.6666666666666666,0.5625890587417208,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.9089134677944049,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.7891997397527651,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.8565387117761873,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.8607677293428757,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.8858165256994145,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,394,1801,2440,0,0,0,0,0,0,1,0,0,0,0,1,0,1,open
2562,1117,148,120,0.7469095640858816,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.7257644762524398,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.7680546519193233,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.8942745608327911,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.7934287573194535,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.7973324658425505,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.7722836694860117,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.7761873780091086,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.8148991541964866,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.8201040988939493,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.824658425504229,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.8298633702016917,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.8649967469095641,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.8698763825634352,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.7299934938191281,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.7338972023422251,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.7088484059856864,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.7127521145087834,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.75113858165257,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.7550422901756669,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.8994795055302537,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.903708523096942,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.8018867924528302,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.7807417046193884,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.7846454131424854,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.835718932986337,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.8405985686402082,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.845152895250488,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,393,1801,2440,0,0,0,0,0,0,1,0,0,0,0,1,0,1,open
2562,1117,148,120,0.850683148991542,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.8754066363044892,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.8802862719583604,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.7384515289525049,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,close
2562,1117,148,120,0.7423552374756018,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.7173064411190632,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.72121014964216,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.7595966167859467,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
2562,1117,148,120,0.7635003253090435,0.0721649484536082,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,343,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.170886075949367,0.6899001772206611,-0.6582278481012658,0.6899001772206611,-0.3857142857142857,1228,1801,2440,1,1,0,0,0,0,1,1,1,0,1,1,0,1,open
