F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Type[],F3-rb.contains(-10),F3-range.contains( c ),F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-CharUtils.toCharacterObject( a ),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-boolean,F3-int[][],F3-CharUtils.toIntValue(new Character( A ) -1),F3-char,F3-String,F3-TypeUtils.isInstance(1 uriComparableType),F3-float[][],F3-int,F3-sb.toString(),F3-Comparable,F3-Locale,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-niallp@apache.org,F71-oheger@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-sebb@apache.org,category
2562,751,149,121,0.1264131551901336,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.1613566289825282,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.1589585474477561,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.1572456320657759,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.1524494689962315,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.1702637889688249,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.1678657074340527,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.1654676258992805,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,-1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,8,370,2249,0,0,0,0,0,0,0,0,0,0,1,open
2562,751,149,121,0.1767728674203494,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.1743747858855772,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.171976704350805,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.1442274751627269,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.1418293936279547,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,-1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,open
2562,751,149,121,0.1394313120931826,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.1377183967112024,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.1353203151764302,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.1329222336416581,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,-1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,open
2562,751,149,121,0.1507365536142514,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,-1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,open
2562,751,149,121,0.1483384720794792,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,CORRECTNESS,EC_BAD_ARRAY_COMPARE,2,1.0,0.7391304347826086,0.2950820030805853,0.4782608695652174,0.2950820030805853,-0.3857142857142857,913,370,2249,1,0,1,1,0,0,0,0,1,0,1,close
2562,751,149,121,0.0164439876670092,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,BAD_PRACTICE,ISC_INSTANTIATE_STATIC_CLASS,3,-1.0,0.3478260869565217,0.5552680871869015,-0.3043478260869565,0.5552680871869015,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.9571771154504968,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,916,370,2249,1,0,1,1,0,0,0,0,1,0,1,open
2562,751,149,121,0.8533744433025009,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.8311065433367592,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.9020212401507366,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,185,370,2249,0,0,1,0,0,0,0,0,0,0,1,open
2562,751,149,121,0.9328537170263788,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.7865707434052758,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.7643028434395341,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.9373072970195272,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.9417608770126756,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.8355601233299075,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.8396711202466598,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.8132922233641658,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.8174032202809182,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.868448098663926,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.8739294278862624,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.9109284001370332,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.9160671462829736,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.7687564234326825,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.7728674203494348,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.7464885234669407,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.750599520383693,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.7910243233984241,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.7951353203151764,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.9516957862281604,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.8485782802329565,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.8263103802672148,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.8900308324768756,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,187,370,2249,0,0,1,0,0,0,0,0,0,0,1,open
2562,751,149,121,0.8958547447756081,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,185,370,2249,0,0,1,0,0,0,0,0,0,0,1,open
2562,751,149,121,0.921891058581706,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,185,370,2249,0,0,1,0,0,0,0,0,0,0,1,open
2562,751,149,121,0.9270298047276464,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.7776635834189791,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.7817745803357314,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.7553956834532374,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.7595066803699897,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.7999314833847208,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.5829051044878383,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.618533744433025,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.6294964028776978,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.60517300445358,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.6404590613223706,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.6007194244604317,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.6514217197670435,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.6096265844467283,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.6623843782117164,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.6140801644398767,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.6733470366563892,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
2562,751,149,121,0.5918122644741349,0.0770925110132158,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,close
2562,751,149,121,0.684309695101062,0.0770925110132158,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,344,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,-1.0,0.2647058823529412,0.7125879389300751,-0.4705882352941176,0.7125879389300751,-0.3857142857142857,1021,370,2249,1,1,1,1,0,0,1,0,1,0,1,open
