F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Session,F3-Integer,F3-Class,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-byte[],F3-MappedHost[],F3-Object,F3-boolean,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-mturk@apache.org,F71-jboynes@apache.org,F71-fschumacher@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,category
17837,3268,30,53,0.5929304446978335,0.2931654676258993,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1481481481481481,0.2191132146192489,-0.7037037037037037,0.2191132146192489,-1.0,15269,134,731,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,open
17837,3268,30,53,0.5210946408209807,0.2931654676258993,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1481481481481481,0.2191132146192489,-0.7037037037037037,0.2191132146192489,-1.0,15269,134,731,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,open
17620,3175,3,53,0.6569965870307167,0.358974358974359,0.2961538461538461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,-1.0,0.125,0.2191132146192489,-0.75,0.2191132146192489,-1.0,15269,134,169,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17620,3175,3,53,0.3600682593856655,0.358974358974359,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,-1.0,0.125,0.2191132146192489,-0.75,0.2191132146192489,-1.0,15269,134,169,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17620,3175,51,53,0.7923664122137405,0.2170460561143462,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,BAD_PRACTICE,BIT_SIGNED_CHECK,2,-1.0,0.0,0.5230156640657648,-1.0,0.5230156640657648,-0.7777777777777778,7595,134,1231,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,open
17620,3175,51,53,0.4016740747898347,0.2170460561143462,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0833333333333333,0.2163547867063492,-0.8333333333333334,0.2163547867063492,-0.7777777777777778,15269,134,1231,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,open
17620,3175,51,53,0.383587786259542,0.2170460561143462,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.0833333333333333,0.2163547867063492,-0.8333333333333334,0.2163547867063492,-0.7777777777777778,15269,134,1231,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,open
17620,3175,51,53,0.0606870229007633,0.2170460561143462,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MALICIOUS_CODE,MS_PKGPROTECT,2,0.0,0.1081081081081081,0.1233847176838554,-0.7837837837837838,0.1233847176838554,-0.7777777777777778,15269,134,1231,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,open
17620,3175,51,53,0.6906215921483096,0.2170460561143462,0.0933956916099773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,-1.0,0.0,0.0017504591368227,-1.0,0.0017504591368227,-0.7777777777777778,15269,134,1231,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,open
17620,3175,51,53,0.710973282442748,0.2170460561143462,0.1742424242424242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,-1.0,0.0,0.0017504591368227,-1.0,0.0017504591368227,-0.7777777777777778,15269,134,1231,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,open
17620,3175,51,53,0.4690839694656488,0.2170460561143462,0.7027027027027027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,1.0,0.4722222222222222,0.2191132146192489,-0.0555555555555555,0.2191132146192489,-0.7777777777777778,10193,134,1231,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,close
17620,3175,51,53,0.7110687022900763,0.2170460561143462,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1481481481481481,0.2191132146192489,-0.7037037037037037,0.2191132146192489,-0.7777777777777778,15269,134,1231,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,open
17620,3175,51,53,0.2751908396946564,0.2170460561143462,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,-1.0,0.0526315789473684,0.2191132146192489,-0.8947368421052632,0.2191132146192489,-0.7777777777777778,5080,134,1231,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,open
4711,278,3,53,0.8425925925925926,1.2307692307692308,0.4117647058823529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,1.0,0.75,0.3434464585914554,0.5,0.3434464585914554,0.0,1985,134,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
17620,3175,8,53,0.2268041237113402,0.5540540540540541,0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0512820512820512,0.2191132146192489,-0.8974358974358975,0.2191132146192489,-1.0,753,134,471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17620,3175,8,53,0.8969072164948454,0.5540540540540541,0.4615384615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0,0.5230156640657648,-1.0,0.5230156640657648,-1.0,15269,134,471,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,open
17620,3175,8,53,0.4484536082474227,0.5540540540540541,0.8133333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0,0.5230156640657648,-1.0,0.5230156640657648,-1.0,759,134,471,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17620,3175,8,53,0.4420103092783505,0.5540540540540541,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,69,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0,0.5230156640657648,-1.0,0.5230156640657648,-1.0,15269,134,471,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,open
10577,1324,227,53,0.2041884816753926,0.0603448275862069,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,69,STYLE,DLS_DEAD_LOCAL_STORE,3,-1.0,0.0512820512820512,0.2191132146192489,-0.8974358974358975,0.2191132146192489,-0.8947368421052632,7518,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.6348167539267016,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.643979057591623,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.6531413612565445,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.369109947643979,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.6675392670157068,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.6793193717277487,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.6910994764397905,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.7002617801047121,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
10577,1324,227,53,0.7159685863874345,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.7277486910994765,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.7486910994764397,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.7643979057591623,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.8075916230366492,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.7761780104712042,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.7853403141361257,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.7945026178010471,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.4096858638743455,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
10577,1324,227,53,0.4162303664921466,0.0603448275862069,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.1964285714285714,0.2191132146192489,-0.6071428571428571,0.2191132146192489,-0.8947368421052632,7851,134,525,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17620,3175,6,53,0.9178082191780822,1.3333333333333333,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,-1.0,0.125,0.2191132146192489,-0.75,0.2191132146192489,-1.0,15269,134,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17620,3175,42,53,0.3022706630336058,0.3395585738539898,0.0524691358024691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,NP_NULL_ON_SOME_PATH_EXCEPTION,2,-1.0,0.0,0.1961510186935517,-1.0,0.1961510186935517,-0.5,7851,134,1880,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,open
17620,3175,42,53,0.303905540417802,0.3395585738539898,0.066358024691358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,NP_NULL_ON_SOME_PATH_EXCEPTION,2,-1.0,0.0,0.1961510186935517,-1.0,0.1961510186935517,-0.5,15269,134,1880,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,open
17620,3175,42,53,0.5869209809264305,0.3395585738539898,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.1961510186935517,-1.0,0.1961510186935517,-0.5,15269,134,1880,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,open
17620,3175,42,53,0.5907356948228882,0.3395585738539898,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,NP_NULL_PARAM_DEREF,2,-1.0,0.0,0.1961510186935517,-1.0,0.1961510186935517,-0.5,15269,134,1880,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,open
17620,3175,42,53,0.4544959128065395,0.3395585738539898,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1481481481481481,0.2191132146192489,-0.7037037037037037,0.2191132146192489,-0.5,15269,134,1880,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,open
17620,3175,42,53,0.7068119891008174,0.3395585738539898,0.6049382716049383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,MT_CORRECTNESS,SWL_SLEEP_WITH_LOCK_HELD,2,0.0,0.0,0.2163547867063492,-1.0,0.2163547867063492,-0.5,15269,134,1880,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,open
17620,3175,42,53,0.7114441416893733,0.3395585738539898,0.3436213991769547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,UC_USELESS_CONDITION,1,0.0,0.8888888888888888,0.2191132146192489,0.7777777777777778,0.2191132146192489,-0.5,15269,134,1880,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,close
17620,3175,42,53,0.9912806539509535,0.3395585738539898,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,3,1.0,0.8571428571428571,0.5230156640657648,0.7142857142857143,0.5230156640657648,-0.5,614,134,1880,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
17620,3175,6,53,0.7091836734693877,0.7948717948717948,0.0888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,I18N,DM_DEFAULT_ENCODING,1,0.0,0.1304347826086956,0.0,-0.7391304347826086,0.0,0.0,15269,134,9,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17620,3175,6,53,0.9285714285714286,0.7948717948717948,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,REC_CATCH_EXCEPTION,2,0.0,0.1481481481481481,0.2191132146192489,-0.7037037037037037,0.2191132146192489,0.0,15269,134,9,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
7401,722,40,53,0.2134733158355205,0.5204081632653061,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.1071428571428571,0.5230156640657648,-0.7857142857142857,0.5230156640657648,0.2,13608,134,941,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,close
7401,722,40,53,0.5476815398075241,0.5204081632653061,0.2697368421052631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0,0.5230156640657648,-1.0,0.5230156640657648,0.2,7535,134,941,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,open
7401,722,40,53,0.5721784776902887,0.5204081632653061,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,BC_IMPOSSIBLE_CAST,1,1.0,1.0,0.1961510186935517,1.0,0.1961510186935517,0.2,13608,134,941,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,close
7401,722,40,53,0.5783027121609798,0.5204081632653061,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,CORRECTNESS,BC_IMPOSSIBLE_CAST,1,0.0,1.0,0.1961510186935517,1.0,0.1961510186935517,0.2,13608,134,941,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,close
7401,722,40,53,0.5765529308836396,0.5204081632653061,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,0.0,0.1,0.2191132146192489,-0.8,0.2191132146192489,0.2,12358,134,941,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,open
17620,3175,20,53,0.8465011286681715,0.7807486631016043,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1481481481481481,0.2191132146192489,-0.7037037037037037,0.2191132146192489,-1.0,15269,134,281,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
17966,3372,11,53,0.911007025761124,0.2988505747126437,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.0625,0.2191132146192489,-0.875,0.2191132146192489,-1.0,7207,134,335,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
7220,705,4,53,0.841025641025641,0.475,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,BAD_PRACTICE,OS_OPEN_STREAM,2,1.0,0.5,0.5230156640657648,0.0,0.5230156640657648,1.0,4484,134,164,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,close
8509,877,9,38,0.1491525423728813,0.4972677595628415,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,1.0,0.1233847176838554,1.0,0.1233847176838554,1.0,5783,41,259,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,close
8509,877,1,38,0.6494845360824743,0.7755102040816326,0.2258064516129032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,1.0,0.4722222222222222,0.2191132146192489,-0.0555555555555555,0.2191132146192489,1.0,5783,41,8,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
8509,877,9,38,0.5818181818181818,0.7926829268292683,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.1481481481481481,0.2191132146192489,-0.7037037037037037,0.2191132146192489,-1.0,5783,41,151,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
8492,872,15,38,3.1346153846153846,0.7037037037037037,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.1071428571428571,0.5230156640657648,-0.7857142857142857,0.5230156640657648,-1.0,5783,41,174,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
8492,872,15,38,0.6730769230769231,0.7037037037037037,0.631578947368421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0,0.5230156640657648,-1.0,0.5230156640657648,-1.0,5783,41,174,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
8492,872,15,38,0.7548076923076923,0.7037037037037037,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0,0.5230156640657648,-1.0,0.5230156640657648,-1.0,5783,41,174,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
8509,877,10,38,0.2785714285714286,0.7248322147651006,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,0.0,1.0,0.1233847176838554,1.0,0.1233847176838554,1.0,5783,41,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,close
17784,3234,6,19,0.66,2.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.1153846153846153,0.1233847176838554,-0.7692307692307693,0.1233847176838554,-1.0,15058,0,82,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,open
