F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Session,F3-Integer,F3-PooledConnectionAndInfo,F3-Class<?>[],F3-InputStream,F3-ELContext,F3-MappedHost[],F3-byte[],F3-boolean,F3-Object,F3-Object[],F3-key.getSql(),F3-String,F3-long,F3-Reader,F3-int,F3-String[],F3-ObjectName,F3-Level,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-mturk@apache.org,F71-jboynes@apache.org,F71-remm@apache.org,F71-fhanik@apache.org,F71-kfujino@apache.org,F71-funkman@apache.org,F71-costin@apache.org,F71-kkolinko@apache.org,F71-jhook@apache.org,F71-schultz@apache.org =  schultz = Christopher Schultz schultz@apache.org@apache.org,F71-markt@apache.org,F71-timw@apache.org,F71-billbarker@apache.org,F71-jfclere@apache.org,F71-rjung@apache.org,F71-pero@apache.org,F71-schultz@apache.org,F71-violetagg@apache.org,F71-markt@apache.org =  markt = Mark Emlyn David Thomas markt@apache.org@apache.org,F71-slaurent@apache.org,category
17894,3036,23,18,0.7826736370425691,0.2471794871794871,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3421052631578947,0.3361774307264361,-0.3157894736842105,0.3361774307264361,-0.8823529411764706,11231,2,1392,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,open
17894,3036,23,18,0.7879014189693802,0.2471794871794871,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3421052631578947,0.3361774307264361,-0.3157894736842105,0.3361774307264361,-0.8823529411764706,11231,2,1392,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,open
17894,3036,23,18,0.7931292008961912,0.2471794871794871,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3421052631578947,0.3361774307264361,-0.3157894736842105,0.3361774307264361,-0.8823529411764706,11231,2,1392,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,open
17894,3036,23,18,0.7983569828230023,0.2471794871794871,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3421052631578947,0.3361774307264361,-0.3157894736842105,0.3361774307264361,-0.8823529411764706,11231,2,1392,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,open
17894,3036,23,18,0.8035847647498133,0.2471794871794871,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.3421052631578947,0.3361774307264361,-0.3157894736842105,0.3361774307264361,-0.8823529411764706,11231,2,1392,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,open
17894,3036,11,18,0.7326388888888888,0.3675675675675676,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,REC_CATCH_EXCEPTION,3,1.0,0.175,0.3779309257415192,-0.65,0.3779309257415192,1.0,13225,2,341,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,close
17894,3036,36,18,0.7576954232482787,0.3505154639175257,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,41,MT_CORRECTNESS,MSF_MUTABLE_SERVLET_FIELD,3,0.0,0.0,0.2758452171560592,-1.0,0.2758452171560592,-1.0,13225,2,283,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,open
17894,3036,36,18,0.6237849331713244,0.3505154639175257,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,41,MT_CORRECTNESS,MSF_MUTABLE_SERVLET_FIELD,3,0.0,0.0,0.2758452171560592,-1.0,0.2758452171560592,-1.0,13225,2,283,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,open
17894,3036,36,18,0.1871202916160388,0.3505154639175257,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,MT_CORRECTNESS,MSF_MUTABLE_SERVLET_FIELD,3,0.0,0.0,0.2758452171560592,-1.0,0.2758452171560592,-1.0,13225,2,283,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,open
17894,3036,36,18,0.1512758201701093,0.3505154639175257,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,MTIA_SUSPECT_SERVLET_INSTANCE_FIELD,3,0.0,0.0,0.3779309257415192,-1.0,0.3779309257415192,-1.0,13225,2,283,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,open
17894,3036,36,18,0.1518833535844471,0.3505154639175257,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,MTIA_SUSPECT_SERVLET_INSTANCE_FIELD,3,0.0,0.0,0.3779309257415192,-1.0,0.3779309257415192,-1.0,13225,2,283,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,open
17894,3036,36,18,0.1616038882138517,0.3505154639175257,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,MTIA_SUSPECT_SERVLET_INSTANCE_FIELD,3,0.0,0.0,0.3779309257415192,-1.0,0.3779309257415192,-1.0,13225,2,283,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,open
17894,3036,36,18,0.1524908869987849,0.3505154639175257,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,MTIA_SUSPECT_SERVLET_INSTANCE_FIELD,3,0.0,0.0,0.3779309257415192,-1.0,0.3779309257415192,-1.0,13225,2,283,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,open
17894,3036,36,18,0.1500607533414338,0.3505154639175257,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,MTIA_SUSPECT_SERVLET_INSTANCE_FIELD,3,0.0,0.0,0.3779309257415192,-1.0,0.3779309257415192,-1.0,13225,2,283,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,open
17894,3036,36,18,0.4277035236938031,0.3505154639175257,0.7464788732394366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0,0.6250450530305444,-1.0,0.6250450530305444,-1.0,1117,2,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
17894,3036,4,18,0.4168937329700272,0.36,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.175,0.3779309257415192,-0.65,0.3779309257415192,-1.0,13225,2,286,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,open
17894,3036,4,18,0.9754768392370572,0.36,0.9047619047619048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.125,0.3779309257415192,-0.75,0.3779309257415192,-1.0,13225,2,286,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,open
17894,3036,20,18,0.4285714285714285,0.1565452091767881,0.0736842105263157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,DB_DUPLICATE_SWITCH_CLAUSES,3,-1.0,0.3333333333333333,0.3779309257415192,-0.3333333333333333,0.3779309257415192,-1.0,13225,2,66,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,20,18,0.4483282674772036,0.1565452091767881,0.0822368421052631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,DB_DUPLICATE_SWITCH_CLAUSES,3,-1.0,0.3333333333333333,0.3779309257415192,-0.3333333333333333,0.3779309257415192,-1.0,13225,2,66,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,20,18,0.3019250253292806,0.1565452091767881,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,BAD_PRACTICE,DE_MIGHT_IGNORE,3,-1.0,0.4736842105263157,0.6250450530305444,-0.0526315789473684,0.6250450530305444,-1.0,13225,2,66,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,20,18,0.7446808510638298,0.1565452091767881,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.125,0.3779309257415192,-0.75,0.3779309257415192,-1.0,13225,2,66,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,20,18,0.6514690982776089,0.1565452091767881,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.125,0.3779309257415192,-0.75,0.3779309257415192,-1.0,13225,2,66,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,20,18,0.8206686930091185,0.1565452091767881,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.125,0.3779309257415192,-0.75,0.3779309257415192,-1.0,13225,2,66,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,20,18,0.7862208713272543,0.1565452091767881,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.125,0.3779309257415192,-0.75,0.3779309257415192,-1.0,13225,2,66,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,20,18,0.193515704154002,0.1565452091767881,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.125,0.3779309257415192,-0.75,0.3779309257415192,-1.0,13225,2,66,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,20,18,0.8723404255319149,0.1565452091767881,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.125,0.3779309257415192,-0.75,0.3779309257415192,-1.0,13225,2,66,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,13,3,0.5745937961595273,0.4730077120822622,0.4875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,DLS_DEAD_LOCAL_STORE,3,1.0,0.131578947368421,0.3779309257415192,-0.7368421052631579,0.3779309257415192,-0.7777777777777778,13225,0,166,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,close
17894,3036,13,3,0.4242245199409158,0.4730077120822622,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,MT_CORRECTNESS,MSF_MUTABLE_SERVLET_FIELD,3,0.0,0.0,0.2758452171560592,-1.0,0.2758452171560592,-0.7777777777777778,13225,0,166,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,13,3,0.2914820285573609,0.4730077120822622,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,MT_CORRECTNESS,MSF_MUTABLE_SERVLET_FIELD,3,0.0,0.0,0.2758452171560592,-1.0,0.2758452171560592,-0.7777777777777778,13225,0,166,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,13,3,0.2304283604135893,0.4730077120822622,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,MTIA_SUSPECT_SERVLET_INSTANCE_FIELD,3,0.0,0.0,0.3779309257415192,-1.0,0.3779309257415192,-0.7777777777777778,13225,0,166,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,13,3,0.2333825701624815,0.4730077120822622,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,MTIA_SUSPECT_SERVLET_INSTANCE_FIELD,3,0.0,0.0,0.3779309257415192,-1.0,0.3779309257415192,-0.7777777777777778,13225,0,166,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,13,3,0.2319054652880354,0.4730077120822622,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,MTIA_SUSPECT_SERVLET_INSTANCE_FIELD,3,0.0,0.0,0.3779309257415192,-1.0,0.3779309257415192,-0.7777777777777778,9769,0,166,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17894,3036,13,3,0.2274741506646972,0.4730077120822622,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,STYLE,MTIA_SUSPECT_SERVLET_INSTANCE_FIELD,3,0.0,0.0,0.3779309257415192,-1.0,0.3779309257415192,-0.7777777777777778,13225,0,166,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17196,2724,2,3,0.9574468085106383,1.7333333333333334,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,BAD_PRACTICE,RV_NEGATING_RESULT_OF_COMPARETO,2,1.0,0.5,0.6250450530305444,0.0,0.6250450530305444,1.0,12527,0,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
17196,2724,2,3,0.5957446808510638,1.7333333333333334,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,3,0.0,0.6,0.6250450530305444,0.2,0.6250450530305444,1.0,12527,0,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
17196,2724,7,3,0.9351145038167938,0.3837209302325581,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,STYLE,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,3,-1.0,0.6666666666666666,0.3779309257415192,0.3333333333333333,0.3779309257415192,-0.3333333333333333,11460,0,109,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17196,2724,7,3,0.4770992366412214,0.3837209302325581,0.5492957746478874,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,0.0,0.5,0.3779309257415192,0.0,0.3779309257415192,-0.3333333333333333,11464,0,109,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,close
17196,2724,7,3,0.5038167938931297,0.3837209302325581,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,STYLE,REC_CATCH_EXCEPTION,3,0.0,0.175,0.3779309257415192,-0.65,0.3779309257415192,-0.3333333333333333,11464,0,109,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
9449,792,43,11,0.4931912374185909,0.3015734265734265,0.0330578512396694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,STYLE,DLS_DEAD_LOCAL_STORE,3,1.0,0.131578947368421,0.3779309257415192,-0.7368421052631579,0.3779309257415192,-0.8181818181818182,4780,49,1838,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,close
9449,792,43,11,0.7572528123149793,0.3015734265734265,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,STYLE,IM_AVERAGE_COMPUTATION_COULD_OVERFLOW,2,-1.0,0.0,0.3779309257415192,-1.0,0.3779309257415192,-0.8181818181818182,4780,49,1838,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,open
9449,792,43,11,0.6968620485494376,0.3015734265734265,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,STYLE,IM_AVERAGE_COMPUTATION_COULD_OVERFLOW,2,-1.0,0.0,0.3779309257415192,-1.0,0.3779309257415192,-0.8181818181818182,4780,49,1838,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,open
9449,792,43,11,0.7294256956779159,0.3015734265734265,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,STYLE,IM_AVERAGE_COMPUTATION_COULD_OVERFLOW,2,-1.0,0.0,0.3779309257415192,-1.0,0.3779309257415192,-0.8181818181818182,4780,49,1838,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,open
9449,792,43,11,0.1262510925033127,0.3015734265734265,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.2941176470588235,0.2758452171560592,-0.4117647058823529,0.2758452171560592,-0.8181818181818182,4780,49,1838,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,open
9449,792,43,11,0.9840142095914742,0.3015734265734265,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.1454545454545454,0.1605191724362298,-0.7090909090909091,0.1605191724362298,-0.8181818181818182,581,49,1838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,open
13119,1480,9,23,0.4743202416918429,0.3318385650224215,0.4054054054054054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,1.0,0.5,0.3779309257415192,0.0,0.3779309257415192,1.0,8450,0,272,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
13119,1480,9,23,0.7190332326283988,0.3318385650224215,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,1.0,0.5,0.3779309257415192,0.0,0.3779309257415192,1.0,8450,0,272,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,5,23,0.8613445378151261,0.5193798449612403,0.6410256410256411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,1.0,0.5,0.3779309257415192,0.0,0.3779309257415192,1.0,13326,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,5,23,0.8067226890756303,0.5193798449612403,0.3846153846153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,1.0,0.5,0.3779309257415192,0.0,0.3779309257415192,1.0,13326,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,5,23,0.9159663865546218,0.5193798449612403,0.8974358974358975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,1.0,0.5,0.3779309257415192,0.0,0.3779309257415192,1.0,13326,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,5,23,0.7563025210084033,0.5193798449612403,0.1538461538461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,1.0,0.5,0.3779309257415192,0.0,0.3779309257415192,1.0,13326,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,close
16229,2195,12,23,0.5253333333333333,0.3389121338912134,0.0465116279069767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,3,1.0,0.8333333333333334,0.6250450530305444,0.6666666666666666,0.6250450530305444,0.0,11560,0,251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,close
16229,2195,12,23,0.7013333333333334,0.3389121338912134,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,3,1.0,0.8333333333333334,0.6250450530305444,0.6666666666666666,0.6250450530305444,0.0,11545,0,251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,close
17995,3109,29,23,0.7937569676700111,0.6769911504424779,0.45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.5,0.3779309257415192,0.0,0.3779309257415192,-1.0,13326,0,79,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,13,23,0.2041343669250646,0.5606060606060606,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.1666666666666666,0.3779309257415192,-0.6666666666666666,0.3779309257415192,1.0,13326,0,327,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,1,23,0.8860759493670886,2.9285714285714284,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,0.0,0.1666666666666666,0.3779309257415192,-0.6666666666666666,0.3779309257415192,-1.0,4840,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,28,27,0.8860544217687075,0.896,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,34,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,-1.0,0.5,0.0292085798816568,0.0,0.0292085798816568,-1.0,13326,283,528,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,28,27,0.9200680272108844,0.896,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,34,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,-1.0,0.5,0.0292085798816568,0.0,0.0292085798816568,-1.0,13326,283,528,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,28,27,0.8843537414965986,0.896,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.0303030303030303,0.00033522329041809555,-0.9393939393939394,0.00033522329041809555,-1.0,13282,283,528,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,28,27,0.9183673469387756,0.896,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.0303030303030303,0.00033522329041809555,-0.9393939393939394,0.00033522329041809555,-1.0,13282,283,528,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,13,27,0.616,1.2065217391304348,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,MALICIOUS_CODE,EI_EXPOSE_REP,2,1.0,0.2048192771084337,0.1605191724362298,-0.5903614457831325,0.1605191724362298,0.0,13326,283,215,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,close
17995,3109,22,27,0.616464339908953,0.8076923076923077,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,34,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.2941176470588235,0.2758452171560592,-0.4117647058823529,0.2758452171560592,-1.0,13168,283,159,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17995,3109,22,27,0.9580171977744056,0.8076923076923077,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.2941176470588235,0.2758452171560592,-0.4117647058823529,0.2758452171560592,-1.0,2835,283,159,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,open
17995,3109,22,27,0.6767830045523521,0.8076923076923077,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.5,0.3779309257415192,0.0,0.3779309257415192,-1.0,13326,283,159,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,open
17620,2902,31,27,0.6112600536193029,1.0033898305084743,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,34,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.2941176470588235,0.2758452171560592,-0.4117647058823529,0.2758452171560592,-0.6,13326,283,639,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,open
