F72,F25,F65,F68,F101,F104,F105,F3-NA,F3-Class,F3-Long,F3-PrintStream,F3-File,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F3-Path,F3-Locale,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,category
9137,3560,27,407,0.8784722222222222,0.4478527607361963,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,376,I18N,DM_DEFAULT_ENCODING,1,1.0,0.2242424242424242,0.0049357761844129,-0.5515151515151515,0.0049357761844129,-0.3333333333333333,6614,78,436,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,close
9137,3560,27,407,0.2465277777777778,0.4478527607361963,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,-1.0,0.7647058823529411,0.2351743470059592,0.5294117647058824,0.2351743470059592,-0.3333333333333333,8258,78,436,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,open
9137,3560,27,407,0.3263888888888889,0.4478527607361963,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,-1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,-0.3333333333333333,8258,78,436,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,open
10554,3638,53,407,0.1818181818181818,0.1703296703296703,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,-1.0,0.7647058823529411,0.2351743470059592,0.5294117647058824,0.2351743470059592,-1.0,9675,78,247,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,open
11473,3717,49,407,0.0649466192170818,0.4793152639087018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0425531914893617,0.4517481924711777,-0.9148936170212766,0.4517481924711777,0.3333333333333333,3532,78,1210,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,open
11473,3717,49,407,0.0720640569395017,0.4793152639087018,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,0.0,0.0833333333333333,0.4517481924711777,-0.8333333333333334,0.4517481924711777,0.3333333333333333,1374,78,1210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,close
11473,3717,49,407,0.858540925266904,0.4793152639087018,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,1.0,0.0909090909090909,0.2203916805658485,-0.8181818181818182,0.2203916805658485,0.3333333333333333,3559,78,1210,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,close
4766,2420,9,407,0.4906542056074766,0.85,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,376,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.360655737704918,0.4514785612008551,-0.2786885245901639,0.4514785612008551,-1.0,3887,78,33,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,open
4766,2420,9,407,0.5981308411214953,0.85,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.360655737704918,0.4514785612008551,-0.2786885245901639,0.4514785612008551,-1.0,3887,78,33,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,open
4766,2420,9,407,0.308411214953271,0.85,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.4285714285714285,0.2203916805658485,-0.1428571428571428,0.2203916805658485,-1.0,2538,78,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,open
4766,2420,9,407,0.8598130841121495,0.85,0.3243243243243243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1111111111111111,0.4517481924711777,-0.7777777777777778,0.4517481924711777,-1.0,3887,78,33,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,open
4766,2420,9,407,0.8130841121495327,0.85,0.1081081081081081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1111111111111111,0.4517481924711777,-0.7777777777777778,0.4517481924711777,-1.0,3887,78,33,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,open
12388,3950,27,407,0.7965367965367965,0.1461988304093567,0.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2242424242424242,0.0049357761844129,-0.5515151515151515,0.0049357761844129,0.3333333333333333,1692,78,178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,open
12388,3950,27,407,0.2337662337662337,0.1461988304093567,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,1.0,0.7647058823529411,0.2351743470059592,0.5294117647058824,0.2351743470059592,0.3333333333333333,11509,78,178,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,close
12388,3950,27,407,1.62987012987013,0.1461988304093567,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.360655737704918,0.4514785612008551,-0.2786885245901639,0.4514785612008551,0.3333333333333333,11509,78,178,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,close
6389,2887,9,407,0.5441176470588235,0.5714285714285714,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,1.0,0.7647058823529411,0.2351743470059592,0.5294117647058824,0.2351743470059592,1.0,12154,78,12,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,close
6389,2887,9,407,0.6029411764705882,0.5135135135135135,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,1.0,0.7647058823529411,0.2351743470059592,0.5294117647058824,0.2351743470059592,1.0,12154,78,15,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,close
6389,2887,9,407,0.9264705882352942,0.5135135135135135,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,1.0,0.0632911392405063,0.4514785612008551,-0.8734177215189873,0.4514785612008551,1.0,12154,78,15,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,close
6389,2887,7,407,0.240506329113924,0.1935483870967742,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,1.0,0.7647058823529411,0.2351743470059592,0.5294117647058824,0.2351743470059592,1.0,6617,78,221,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,close
8641,3501,24,407,0.4350152905198777,0.5625,0.4038461538461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,PERFORMANCE,DMI_COLLECTION_OF_URLS,1,1.0,1.0,0.2203916805658485,1.0,0.2203916805658485,0.0,5194,78,604,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,close
8641,3501,24,407,0.5152905198776758,0.5625,0.0967741935483871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,-1.0,0.1111111111111111,0.4517481924711777,-0.7777777777777778,0.4517481924711777,0.0,6412,78,604,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,open
3436,1886,47,407,0.8303464755077659,0.5196850393700787,0.8675496688741722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,-1.0,0.1333333333333333,0.4517481924711777,-0.7333333333333333,0.4517481924711777,-1.0,1569,78,898,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,open
6389,2887,19,407,0.4157303370786517,0.3278688524590163,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,1.0,0.7647058823529411,0.2351743470059592,0.5294117647058824,0.2351743470059592,1.0,12154,78,110,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,close
13494,4370,3,407,0.8333333333333334,0.7777777777777778,0.0694444444444444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,-1.0,0.1333333333333333,0.4517481924711777,-0.7333333333333333,0.4517481924711777,-1.0,12615,78,230,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,open
13033,4119,2,407,0.8466666666666667,0.8823529411764706,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2242424242424242,0.0049357761844129,-0.5515151515151515,0.0049357761844129,0.0,2552,78,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,open
13033,4119,2,407,0.8,0.8823529411764706,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,376,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,0.0,0.5714285714285714,0.2203916805658485,0.1428571428571428,0.2203916805658485,0.0,12154,78,108,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,close
4695,2412,6,407,0.7142857142857143,0.7727272727272727,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,-1.0,0.7647058823529411,0.2351743470059592,0.5294117647058824,0.2351743470059592,-1.0,3816,78,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,open
8566,3448,10,407,0.4804270462633452,0.5732484076433121,0.582089552238806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2242424242424242,0.0049357761844129,-0.5515151515151515,0.0049357761844129,-1.0,12608,78,377,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,open
8566,3448,10,407,0.8861209964412812,0.5732484076433121,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2242424242424242,0.0049357761844129,-0.5515151515151515,0.0049357761844129,-1.0,12445,78,377,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,open
11132,3667,46,407,0.4539835164835165,0.9057142857142856,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,376,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.360655737704918,0.4514785612008551,-0.2786885245901639,0.4514785612008551,1.0,12373,78,907,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,close
7092,3078,5,407,0.3076923076923077,0.2556390977443609,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,CORRECTNESS,IJU_TEARDOWN_NO_SUPER,2,1.0,0.7647058823529411,0.2351743470059592,0.5294117647058824,0.2351743470059592,1.0,6213,78,248,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,close
7092,3078,5,407,0.6307692307692307,0.2556390977443609,0.5846372688477952,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,376,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.360655737704918,0.4514785612008551,-0.2786885245901639,0.4514785612008551,1.0,6213,78,248,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,close
7092,3078,5,407,0.6256410256410256,0.2556390977443609,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.4285714285714285,0.2203916805658485,-0.1428571428571428,0.2203916805658485,1.0,6213,78,248,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,close
7092,3078,5,407,0.6512820512820513,0.2556390977443609,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,PERFORMANCE,URF_UNREAD_FIELD,2,0.0,0.4285714285714285,0.2203916805658485,-0.1428571428571428,0.2203916805658485,1.0,6213,78,248,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,close
10643,3642,31,407,0.2111111111111111,0.7548872180451128,0.4285714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0425531914893617,0.4517481924711777,-0.9148936170212766,0.4517481924711777,-0.3333333333333333,6786,78,2125,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,open
10643,3642,31,407,0.2126984126984127,0.7548872180451128,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,DMI_HARDCODED_ABSOLUTE_FILENAME,2,-1.0,0.0425531914893617,0.4517481924711777,-0.9148936170212766,0.4517481924711777,-0.3333333333333333,6786,78,2125,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,open
10643,3642,31,407,0.5380952380952381,0.7548872180451128,0.4615384615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,376,I18N,DM_CONVERT_CASE,3,-1.0,0.0,0.0049357761844129,-1.0,0.0049357761844129,-0.3333333333333333,187,78,2125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,open
10643,3642,31,407,0.2476190476190476,0.7548872180451128,0.9411764705882352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,376,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2242424242424242,0.0049357761844129,-0.5515151515151515,0.0049357761844129,-0.3333333333333333,7762,78,2125,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,open
10643,3642,31,407,0.2912698412698413,0.7548872180451128,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,MALICIOUS_CODE,EI_EXPOSE_REP,2,-1.0,0.0625,0.1740548406037683,-0.875,0.1740548406037683,-0.3333333333333333,12373,78,2125,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,open
10643,3642,31,407,0.2984126984126984,0.7548872180451128,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.0909090909090909,0.1740548406037683,-0.8181818181818182,0.1740548406037683,-0.3333333333333333,12373,78,2125,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,open
10643,3642,31,407,0.3214285714285714,0.7548872180451128,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,MALICIOUS_CODE,EI_EXPOSE_REP2,2,-1.0,0.0909090909090909,0.1740548406037683,-0.8181818181818182,0.1740548406037683,-0.3333333333333333,12373,78,2125,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,open
10643,3642,31,407,0.2246031746031746,0.7548872180451128,0.9428571428571428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,-1.0,0.0,0.4517481924711777,-1.0,0.4517481924711777,-0.3333333333333333,12373,78,2125,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,open
10643,3642,31,407,0.1341269841269841,0.7548872180451128,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,REC_CATCH_EXCEPTION,3,-1.0,0.4565217391304347,0.4517481924711777,-0.0869565217391304,0.4517481924711777,-0.3333333333333333,375,78,2125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,open
10643,3642,31,407,0.1595238095238095,0.7548872180451128,0.6428571428571429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.0,0.2203916805658485,-1.0,0.2203916805658485,-0.3333333333333333,11345,78,2125,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,open
10643,3642,31,407,0.6023809523809524,0.7548872180451128,0.2666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,376,PERFORMANCE,SBSC_USE_STRINGBUFFER_CONCATENATION,2,-1.0,0.0,0.2203916805658485,-1.0,0.2203916805658485,-0.3333333333333333,6225,78,2125,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,open
10643,3642,31,407,0.1444444444444444,0.7548872180451128,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,UCF_USELESS_CONTROL_FLOW,3,-1.0,0.0,0.4517481924711777,-1.0,0.4517481924711777,-0.3333333333333333,8005,78,2125,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,open
10643,3642,31,407,0.4468253968253968,0.7548872180451128,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,376,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.5833333333333334,0.2203916805658485,0.1666666666666666,0.2203916805658485,-0.3333333333333333,12373,78,2125,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,close
10643,3642,31,407,0.7388888888888889,0.7548872180451128,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,1.0,0.5,0.4517481924711777,0.0,0.4517481924711777,-0.3333333333333333,12127,78,2125,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,close
10643,3642,31,407,0.8896825396825396,0.7548872180451128,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,1.0,0.5,0.4517481924711777,0.0,0.4517481924711777,-0.3333333333333333,12127,78,2125,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,close
10643,3642,31,407,0.8428571428571429,0.7548872180451128,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,1.0,0.5,0.4517481924711777,0.0,0.4517481924711777,-0.3333333333333333,12127,78,2125,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,close
10643,3642,31,407,0.965873015873016,0.7548872180451128,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,I18N,DM_DEFAULT_ENCODING,1,1.0,0.2242424242424242,0.0049357761844129,-0.5515151515151515,0.0049357761844129,-0.3333333333333333,929,78,2125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,close
10643,3642,31,407,0.7793650793650794,0.7548872180451128,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,1.0,0.5,0.4517481924711777,0.0,0.4517481924711777,-0.3333333333333333,12127,78,2125,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,close
13252,4182,12,407,0.5645021645021645,0.4647887323943662,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,2,0.0,0.2439024390243902,0.1318145573366314,-0.5121951219512195,0.1318145573366314,-1.0,10268,78,243,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,open
13252,4182,12,407,0.696969696969697,0.4647887323943662,0.8846153846153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,MT_CORRECTNESS,NN_NAKED_NOTIFY,2,-1.0,0.0,0.1318145573366314,-1.0,0.1318145573366314,-1.0,12373,78,243,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,open
13252,4182,12,407,0.4333333333333333,0.4647887323943662,0.3218390804597701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,-1.0,0.2162162162162162,0.4517481924711777,-0.5675675675675675,0.4517481924711777,-1.0,8126,78,243,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,open
13252,4182,12,407,0.5151515151515151,0.4647887323943662,0.5517241379310345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,MT_CORRECTNESS,UW_UNCOND_WAIT,2,-1.0,0.0,0.1318145573366314,-1.0,0.1318145573366314,-1.0,8186,78,243,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,open
13252,4182,12,407,0.5151515151515151,0.4647887323943662,0.5517241379310345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,MT_CORRECTNESS,WA_NOT_IN_LOOP,2,-1.0,0.75,0.1318145573366314,0.5,0.1318145573366314,-1.0,8186,78,243,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,open
9065,3557,8,407,0.390625,0.35,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,PERFORMANCE,DM_NUMBER_CTOR,3,1.0,0.0869565217391304,0.2203916805658485,-0.8260869565217391,0.2203916805658485,1.0,8186,78,268,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,close
9065,3557,8,407,0.51171875,0.35,0.6666666666666666,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,376,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.360655737704918,0.4514785612008551,-0.2786885245901639,0.4514785612008551,1.0,8186,78,268,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,close
9065,3557,8,407,0.52734375,0.35,0.5285714285714286,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,BAD_PRACTICE,NM_CONFUSING,3,0.5,0.360655737704918,0.4514785612008551,-0.2786885245901639,0.4514785612008551,1.0,8186,78,268,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,close
12518,3987,10,407,0.6928104575163399,0.3684210526315789,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,376,STYLE,DLS_DEAD_LOCAL_STORE,2,-1.0,0.6153846153846154,0.4517481924711777,0.2307692307692307,0.4517481924711777,-0.2,8777,78,85,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,open
12518,3987,10,407,0.4705882352941176,0.3684210526315789,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,I18N,DM_DEFAULT_ENCODING,1,-1.0,0.2242424242424242,0.0049357761844129,-0.5515151515151515,0.0049357761844129,-0.2,8777,78,85,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,open
12518,3987,10,407,0.4705882352941176,0.3684210526315789,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,BAD_PRACTICE,OS_OPEN_STREAM,2,-1.0,0.4444444444444444,0.4514785612008551,-0.1111111111111111,0.4514785612008551,-0.2,8777,78,85,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,open
12518,3987,10,407,0.8758169934640523,0.3684210526315789,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,376,CORRECTNESS,IJU_ASSERT_METHOD_INVOKED_FROM_RUN_METHOD,2,1.0,1.0,0.2351743470059592,1.0,0.2351743470059592,-0.2,8777,78,85,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,close
