F72,F25,F65,F68,F101,F104,F105,F3-TEST_PROPERTIES,F3-NA,F3-SortOrder.DESC,F3-SortOrder.ASC,F3-null,F3-byte[],F3-getUrl(),F3-boolean,F3-Object,F3-PhoenixArray,F3-String,F3-long,F3-int,F3-Properties,F3-List<ParseNode>,F3-BitSet,F3-PreparedStatement,F3-input,F3-Connection,F3-PDataType,F15-NA,F15-private,F15-protected,F15-public,F94,F21,F20,F22,F116,F117,F120,F110,F123,F115,F77,F41,F126,F71-ramkrishna.s.vasudevan@intel.com,F71-jtaylor@salesforce.com,F71-jamestaylor@apache.org,F71-tdsilva@salesforce.com,F71-ndimiduk@apache.org,F71-twdsilva@gmail.com,F71-samarth.jain@salesforce.com,F71-jeffreyz@apache.org,F71-enis@apache.org,F71-maryannxue@apache.org,F71-jzhong@JZhongs-MacBook-Pro.local,F71-elilevine@apache.org,F71-stoens@apache.org,F71-jmahonin@interset.com,F71-gabrielr@ngdata.com,F71-rajeshbabu@apache.org,F71-ramkrishna.s.vasudevan@gmail.com,F71-samarth@apache.org,F71-mujtaba@apache.org,F71-wei.xue@intel.com,category
1789,659,36,177,0.0231300690898167,0.2030188679245283,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,MALICIOUS_CODE,EI_EXPOSE_REP2,2,1.0,0.4418604651162791,0.0225249425685392,-0.1162790697674418,511.1056338028169,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,close
1789,659,36,177,0.0234304595974767,0.2030188679245283,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,MALICIOUS_CODE,EI_EXPOSE_REP2,2,1.0,0.4418604651162791,0.0225249425685392,-0.1162790697674418,511.1056338028169,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,close
1789,659,36,177,0.3743867027135276,0.2030188679245283,0.1703703703703703,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,-1.0,0.1702127659574468,0.0,-0.6595744680851063,505.48936170212767,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.3732352057674977,0.2030188679245283,0.1195454545454545,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,2,-1.0,0.1702127659574468,0.0,-0.6595744680851063,505.48936170212767,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.0288374887353559,0.2030188679245283,0.3333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,0.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.3697807149294082,0.2030188679245283,0.1818181818181818,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.7668969660558727,0.2030188679245283,0.0353982300884955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.7152297987383599,0.2030188679245283,0.4375,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,-1.0,0.1632653061224489,0.2246331827972645,-0.673469387755102,418.88028169014086,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.9840793030940224,0.2030188679245283,0.8181818181818182,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,-1.0,0.1632653061224489,0.2246331827972645,-0.673469387755102,418.88028169014086,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.7792730549714628,0.2030188679245283,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,2,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.0297386602583358,0.2030188679245283,0.5333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,0.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,close
1789,659,36,177,0.7319014719134875,0.2030188679245283,0.3794642857142857,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.9630519675578252,0.2030188679245283,0.3514492753623188,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.9942925803544608,0.2030188679245283,0.2777777777777778,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.743166115950736,0.2030188679245283,0.7391304347826086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.8968158606188045,0.2030188679245283,0.15,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.6407329528386903,0.2030188679245283,0.9433962264150944,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.4878341844397717,0.2030188679245283,0.199074074074074,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.9441273655752478,0.2030188679245283,0.945945945945946,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.5126164013217183,0.2030188679245283,0.3492063492063492,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.7596875938720337,0.2030188679245283,0.3541666666666667,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.4698107539801742,0.2030188679245283,0.8620689655172413,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.8477020126164013,0.2030188679245283,0.9473684210526316,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.7913287273455493,0.2030188679245283,0.0324483775811209,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,2,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.3697807149294082,0.2030188679245283,0.1818181818181818,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.5539200961249624,0.2030188679245283,0.1555555555555555,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1789,659,36,177,0.4577951336737759,0.2030188679245283,0.2068965517241379,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-0.952755905511811,1041,2373,2873,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,open
1308,373,5,177,0.3625730994152046,0.1397058823529411,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,MALICIOUS_CODE,EI_EXPOSE_REP2,2,1.0,0.4418604651162791,0.0225249425685392,-0.1162790697674418,511.1056338028169,-0.2,560,2373,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,close
1308,373,5,177,0.3684210526315789,0.1397058823529411,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,MALICIOUS_CODE,EI_EXPOSE_REP2,2,1.0,0.4418604651162791,0.0225249425685392,-0.1162790697674418,511.1056338028169,-0.2,560,2373,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,close
1308,373,5,177,0.4736842105263157,0.1397058823529411,0.3333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-0.2,560,2373,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,close
1308,373,5,177,0.4912280701754385,0.1397058823529411,0.5333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.2,560,2373,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,close
1308,373,5,177,0.9064327485380116,0.1397058823529411,0.1981981981981982,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.2,560,2373,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,open
798,28,7,177,0.8421828908554573,0.0979020979020979,0.0535714285714285,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-0.9333333333333332,50,2373,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
798,28,7,177,0.3687315634218289,0.0979020979020979,0.1454545454545454,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,0.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-0.9333333333333332,50,2373,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
798,28,7,177,0.6696165191740413,0.0979020979020979,0.1153846153846153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-0.9333333333333332,50,2373,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
798,28,7,177,0.7300884955752213,0.0979020979020979,0.6538461538461539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-0.9333333333333332,50,2373,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
798,28,7,177,0.165929203539823,0.0979020979020979,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,2,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.9333333333333332,50,2373,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
798,28,7,177,0.5669616519174041,0.0979020979020979,0.1257009345794392,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,2,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-0.9333333333333332,50,2373,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
798,28,7,177,0.3790560471976401,0.0979020979020979,0.1136363636363636,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,2,0.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-0.9333333333333332,50,2373,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,close
798,28,7,177,0.2218289085545722,0.0979020979020979,0.0926315789473684,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,2,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-0.9333333333333332,50,2373,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
798,28,7,177,0.5448377581120943,0.0979020979020979,0.102429906542056,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,2,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-0.9333333333333332,50,2373,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,open
1637,525,32,177,0.1099585062240663,0.1884498480243161,0.2307692307692307,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,889,2373,202,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,525,32,177,0.1556016597510373,0.1884498480243161,0.2307692307692307,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,889,2373,202,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,525,32,177,0.925311203319502,0.1884498480243161,0.2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,889,2373,202,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,525,32,177,0.9647302904564315,0.1884498480243161,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,889,2373,202,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,525,32,177,0.3796680497925311,0.1884498480243161,0.0909090909090909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,885,2373,202,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,525,32,177,0.4273858921161825,0.1884498480243161,0.4848484848484848,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,2,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,885,2373,202,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,525,32,177,0.3132780082987552,0.1884498480243161,0.2142857142857142,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,889,2373,202,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,525,32,177,0.4066390041493776,0.1884498480243161,0.303030303030303,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,885,2373,202,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1637,525,32,177,0.479253112033195,0.1884498480243161,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4981,PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,0.0,0.1212121212121212,0.0114888357713585,-0.7575757575757576,555.6565217391304,-1.0,885,2373,202,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
1176,272,11,177,0.2698412698412698,0.1868131868131868,0.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,2,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,428,2373,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,open
1176,272,11,177,0.3571428571428571,0.1868131868131868,0.4285714285714285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4981,SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,-1.0,0.1695906432748538,2.991000046245829e-07,-0.6578947368421053,380.90018148820326,-1.0,428,2373,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,open
1176,272,11,177,0.4285714285714285,0.1868131868131868,0.4285714285714285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4981,SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,-1.0,0.1674641148325359,2.991000046245829e-07,-0.6507177033492823,380.90018148820326,-1.0,428,2373,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,open
1789,659,3,177,8.5,0.2297297297297297,0.57375,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,NM_CONFUSING,3,-0.5,0.0769230769230769,0.1695966485154874,-0.8461538461538461,499.0817391304348,-1.0,1041,2373,71,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
1789,659,3,177,0.8557692307692307,0.2297297297297297,0.1428571428571428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,71,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
1789,659,3,177,0.6153846153846154,0.2297297297297297,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,-1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-1.0,1041,2373,71,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,open
1789,659,6,177,0.8571428571428571,0.1005586592178771,0.2857142857142857,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-0.6,1041,2373,12,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
1789,659,6,177,0.9419642857142856,0.1005586592178771,0.3076923076923077,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-0.6,1041,2373,12,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
1789,659,6,177,0.4133928571428571,0.1005586592178771,0.0852941176470588,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4981,BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,1.0,0.1815856777493606,0.1695966485154874,-0.6342710997442456,499.0817391304348,-0.6,1041,2373,12,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,close
